name,style,ABV,IBU,rating,raters,brewery_URL,rank
Grapefruit Theory,IPA - Imperial / Double,7.8,78.0,3.65,191.0,https://untappd.com/ElmhurstBrewingCompany,2
Julius Squeezer,IPA - New England,6.1,31.0,3.52,183.0,https://untappd.com/ElmhurstBrewingCompany,3
Underpass Ale,Pale Ale - American,4.9,38.0,3.41,168.0,https://untappd.com/ElmhurstBrewingCompany,4
Poncharello Porter,Porter - Baltic,7.2,,3.64,153.0,https://untappd.com/ElmhurstBrewingCompany,5
Stouts Honor,Stout - American,9.6,54.0,3.71,143.0,https://untappd.com/ElmhurstBrewingCompany,6
Wojtek,Porter - Baltic,7.6,26.0,3.69,134.0,https://untappd.com/ElmhurstBrewingCompany,7
The Schwartz,Schwarzbier,4.6,27.0,3.68,126.0,https://untappd.com/ElmhurstBrewingCompany,8
Go To Helles,Lager - Helles,4.7,23.0,3.67,116.0,https://untappd.com/ElmhurstBrewingCompany,9
ACK Attack,IPA - New England,6.7,36.0,3.27,125.0,https://untappd.com/ElmhurstBrewingCompany,10
Beer Riot,California Common,5.5,39.0,3.64,112.0,https://untappd.com/ElmhurstBrewingCompany,11
Blood Squeezer,IPA - New England,6.1,26.0,3.59,106.0,https://untappd.com/ElmhurstBrewingCompany,12
Westy,IPA - American,6.3,67.0,3.38,87.0,https://untappd.com/ElmhurstBrewingCompany,13
Luck O’ the Chirish,Red Ale - Irish,5.5,29.0,3.63,83.0,https://untappd.com/ElmhurstBrewingCompany,14
"Professor Plum, In the Brewhouse, With the Mash Paddle",Bière de Garde,11.0,24.0,3.92,55.0,https://untappd.com/ElmhurstBrewingCompany,15
Lemon Squeezy,Kölsch,6.0,,3.51,49.0,https://untappd.com/ElmhurstBrewingCompany,16
Clifford the Big Red IPA,IPA - Red,6.3,63.0,3.63,37.0,https://untappd.com/ElmhurstBrewingCompany,17
Up 'Yer Kilt,Scottish Ale,5.0,29.0,3.71,37.0,https://untappd.com/ElmhurstBrewingCompany,18
Wanna Guanabana,IPA - American,6.55,63.0,3.64,26.0,https://untappd.com/ElmhurstBrewingCompany,19
Elm Hefe,Hefeweizen,5.6,24.0,3.79,25.0,https://untappd.com/ElmhurstBrewingCompany,20
Pirate's Booty,Cream Ale,,,3.67,12.0,https://untappd.com/ElmhurstBrewingCompany,21
Easy Peasy,Kölsch,6.0,,,5.0,https://untappd.com/ElmhurstBrewingCompany,22
Early Riser,Stout - American,6.1,,,4.0,https://untappd.com/ElmhurstBrewingCompany,23
Bourbon Coffee Breakfast Stout,Stout - Oatmeal,10.0,,,5.0,https://untappd.com/ElmhurstBrewingCompany,24
8:16AM,Stout - American,6.1,,,4.0,https://untappd.com/ElmhurstBrewingCompany,25
Infinity IPA,IPA - American,6.7,79.0,3.55,5046.0,https://untappd.com/EmpiricalBrewery,1
Phase Transition,Porter - American,7.8,39.0,3.77,2068.0,https://untappd.com/EmpiricalBrewery,2
Heliotropic,Pale Ale - American,5.5,35.0,3.54,1939.0,https://untappd.com/EmpiricalBrewery,3
Double Helix,IPA - Imperial / Double,9.8,65.0,3.78,1810.0,https://untappd.com/EmpiricalBrewery,4
Gamma Ray Ginger Wheat,Witbier,5.8,25.0,3.49,1621.0,https://untappd.com/EmpiricalBrewery,5
Cold Fusion,Cream Ale,5.2,18.0,3.43,1590.0,https://untappd.com/EmpiricalBrewery,6
Singularity,Stout - Oatmeal,5.5,30.0,3.72,1281.0,https://untappd.com/EmpiricalBrewery,7
Chromatic,Red Ale - Imperial / Double,9.0,45.0,3.65,1183.0,https://untappd.com/EmpiricalBrewery,8
Up Quark Passion Fruit Pale Ale,Pale Ale - American,4.5,42.0,3.44,1133.0,https://untappd.com/EmpiricalBrewery,9
1st Law Belgian Table Beer,Patersbier,4.8,18.0,3.53,604.0,https://untappd.com/EmpiricalBrewery,10
3rd Law Belgian Tripel,Belgian Tripel,8.4,,3.77,394.0,https://untappd.com/EmpiricalBrewery,11
Graviton Barrel-aged Barleywine,Barleywine - American,10.7,,3.84,387.0,https://untappd.com/EmpiricalBrewery,12
Comet SMaSH,IPA - American,4.5,30.0,3.63,343.0,https://untappd.com/EmpiricalBrewery,13
Down Quark,IPA - Black / Cascadian Dark Ale,4.5,30.0,3.28,321.0,https://untappd.com/EmpiricalBrewery,14
Prairie Pollinator,Pale Wheat Ale - American,5.6,,3.5,231.0,https://untappd.com/EmpiricalBrewery,15
Elderberry Dark Wheat,Fruit Beer,6.2,26.0,3.54,221.0,https://untappd.com/EmpiricalBrewery,16
Imperial Rye Stout,Stout - Imperial / Double,8.2,,3.9,189.0,https://untappd.com/EmpiricalBrewery,17
Symbiotic,Sour - Ale,4.8,7.0,3.61,159.0,https://untappd.com/EmpiricalBrewery,18
Electron SMaSH,Pale Ale - American,4.5,30.0,3.46,144.0,https://untappd.com/EmpiricalBrewery,19
Brown Ale,Brown Ale - American,4.5,26.0,3.47,139.0,https://untappd.com/EmpiricalBrewery,20
Belgian Quad,Belgian Quad,10.5,,3.79,131.0,https://untappd.com/EmpiricalBrewery,21
Kölsch,Kölsch,5.1,22.0,3.56,104.0,https://untappd.com/EmpiricalBrewery,22
American Wheat Ale,Traditional Ale,5.0,25.0,3.41,112.0,https://untappd.com/EmpiricalBrewery,23
Lemongrass DIPA,IPA - Imperial / Double,8.1,70.0,3.42,108.0,https://untappd.com/EmpiricalBrewery,24
Lychee Boom Boom Down,IPA - American,6.7,79.0,3.65,105.0,https://untappd.com/EmpiricalBrewery,25
Trot Hopple,IPA - American,6.7,67.0,3.69,882.0,https://untappd.com/EvilHorseBrewing,1
Sgt. Reckless,Pale Ale - American,5.5,45.0,3.65,666.0,https://untappd.com/EvilHorseBrewing,2
Downtown Hottie,Pale Wheat Ale - American,5.7,17.0,3.59,582.0,https://untappd.com/EvilHorseBrewing,3
Paxon The Ponyless,Porter - American,5.7,45.0,3.72,430.0,https://untappd.com/EvilHorseBrewing,4
Knightmare,Scotch Ale / Wee Heavy,7.0,23.0,3.7,431.0,https://untappd.com/EvilHorseBrewing,5
Leaping Bull,Hefeweizen,5.5,13.0,3.67,406.0,https://untappd.com/EvilHorseBrewing,6
Eyjafjallajökull,Stout - Russian Imperial,12.0,98.0,4.16,396.0,https://untappd.com/EvilHorseBrewing,7
Carnaval De Binche,Saison / Farmhouse Ale,7.3,41.0,3.63,346.0,https://untappd.com/EvilHorseBrewing,8
Lupulor Equinox,IPA - Imperial / Double,8.3,100.0,3.9,234.0,https://untappd.com/EvilHorseBrewing,9
Connemara,Stout - Irish Dry,4.6,40.0,3.47,235.0,https://untappd.com/EvilHorseBrewing,10
Charging Bull,Weizenbock,7.0,32.0,3.69,212.0,https://untappd.com/EvilHorseBrewing,11
Gokudo,IPA - Black / Cascadian Dark Ale,7.6,77.0,3.66,193.0,https://untappd.com/EvilHorseBrewing,12
Gezelligator,Doppelbock,8.5,16.0,3.71,185.0,https://untappd.com/EvilHorseBrewing,13
Balmoral,English Bitter,4.0,40.0,3.5,151.0,https://untappd.com/EvilHorseBrewing,14
Lupulor Loral,IPA - Imperial / Double,8.9,100.0,3.76,161.0,https://untappd.com/EvilHorseBrewing,15
Tennessee Tornado,Belgian Strong Dark Ale,11.0,77.0,3.87,163.0,https://untappd.com/EvilHorseBrewing,16
Mijlpaal,Red Ale - Imperial / Double,12.0,94.0,3.9,159.0,https://untappd.com/EvilHorseBrewing,17
Lupulor Calypso,IPA - Imperial / Double,10.7,100.0,3.68,140.0,https://untappd.com/EvilHorseBrewing,18
Wisemen Warmer,Barleywine - American,10.5,64.0,3.8,142.0,https://untappd.com/EvilHorseBrewing,19
Schottenhamel,Märzen,7.0,23.0,3.67,119.0,https://untappd.com/EvilHorseBrewing,20
Long Drive,Belgian Dubbel,7.5,22.0,3.72,121.0,https://untappd.com/EvilHorseBrewing,21
Nonethewizer,Lager - American Light,4.0,11.0,3.47,85.0,https://untappd.com/EvilHorseBrewing,22
Seggebruch,Pilsner - German,5.6,44.0,3.43,81.0,https://untappd.com/EvilHorseBrewing,23
Smoke the Donkey,Pale Ale - American,5.6,10.0,3.55,77.0,https://untappd.com/EvilHorseBrewing,24
Golden Bear,Cream Ale,5.2,27.0,3.6,77.0,https://untappd.com/EvilHorseBrewing,25
Hop Nawi,IPA - New England,7.4,,4.17,438.0,https://untappd.com/EnergyCityBrewing,1
Poputchik,Stout - Russian Imperial,11.0,,4.09,226.0,https://untappd.com/EnergyCityBrewing,2
"Hop Nawi - Double IPA Variant ""Heady Down Under""",IPA - Imperial / Double,8.4,60.0,4.17,162.0,https://untappd.com/EnergyCityBrewing,3
Hop Haida,IPA - Imperial New England,8.5,60.0,4.18,99.0,https://untappd.com/EnergyCityBrewing,4
Heids,Pale Ale - American,6.0,40.0,3.82,87.0,https://untappd.com/EnergyCityBrewing,5
Hop Scooter,IPA - New England,7.0,,4.16,85.0,https://untappd.com/EnergyCityBrewing,6
Green To Orange,IPA - New England,7.2,,3.95,54.0,https://untappd.com/EnergyCityBrewing,7
Hop Jet,IPA - New England,8.5,,4.17,48.0,https://untappd.com/EnergyCityBrewing,8
Green To Brown,Brown Ale - Imperial / Double,7.2,,4.01,43.0,https://untappd.com/EnergyCityBrewing,9
Hop Waka,IPA - New England,7.5,,4.05,37.0,https://untappd.com/EnergyCityBrewing,10
Greased Lens,Lager - Pale,6.9,,3.94,41.0,https://untappd.com/EnergyCityBrewing,11
Green To Black,IPA - Black / Cascadian Dark Ale,7.3,,3.98,35.0,https://untappd.com/EnergyCityBrewing,12
White Smoke Angel,Smoked Beer,7.2,,3.91,38.0,https://untappd.com/EnergyCityBrewing,13
Bataviak,Porter - Baltic,9.5,,4.03,36.0,https://untappd.com/EnergyCityBrewing,14
Hop Nawi - Pils Malt Variant,IPA - New England,7.5,,4.09,32.0,https://untappd.com/EnergyCityBrewing,15
Green To Orange Anomaly,IPA - American,7.5,,3.99,21.0,https://untappd.com/EnergyCityBrewing,16
Beauty Factory,Barleywine - English,11.2,,3.88,18.0,https://untappd.com/EnergyCityBrewing,17
Truth Factory,Stout - Milk / Sweet,11.2,,4.18,20.0,https://untappd.com/EnergyCityBrewing,18
Hop Scooter - Habanero,IPA - New England,7.9,40.0,3.98,15.0,https://untappd.com/EnergyCityBrewing,19
Hop Nawi - Anomaly,IPA - New England,7.6,40.0,4.14,14.0,https://untappd.com/EnergyCityBrewing,20
Green To Gold,IPA - American,,,4.23,10.0,https://untappd.com/EnergyCityBrewing,21
Hop Revenge Anomaly,Stout - Other,7.3,,4.0,10.0,https://untappd.com/EnergyCityBrewing,22
Poputchik (California Ale Yeast),Stout - Russian Imperial,11.3,,,9.0,https://untappd.com/EnergyCityBrewing,23
Hop Waka Anomaly,American Wild Ale,8.0,,,9.0,https://untappd.com/EnergyCityBrewing,24
Poputchik (Batch 3/17/17),Stout - Russian Imperial,11.0,,,7.0,https://untappd.com/EnergyCityBrewing,25
Foiken Haze,IPA - New England,6.9,,3.95,450.0,https://untappd.com/Eris_Brewery_And_Cider_House,1
Van Van Mojo,Cider - Other,6.2,10.0,4.03,293.0,https://untappd.com/Eris_Brewery_And_Cider_House,2
Blush,Cider - Other,6.2,,3.91,278.0,https://untappd.com/Eris_Brewery_And_Cider_House,3
Eepah,IPA - American,7.4,,3.7,252.0,https://untappd.com/Eris_Brewery_And_Cider_House,4
The Original Snub,Blonde Ale,5.8,,3.46,194.0,https://untappd.com/Eris_Brewery_And_Cider_House,5
Pedestrian,Cider - Other,5.6,,3.67,174.0,https://untappd.com/Eris_Brewery_And_Cider_House,6
Moral Warptitude,Stout - American,7.3,,3.79,160.0,https://untappd.com/Eris_Brewery_And_Cider_House,7
Prickle-Prickle,Cider - Other,6.2,17.0,3.77,145.0,https://untappd.com/Eris_Brewery_And_Cider_House,8
Fnord,Lambic - Fruit,5.8,,3.56,133.0,https://untappd.com/Eris_Brewery_And_Cider_House,9
Polly Ollie,Pale Ale - American,4.7,,3.46,126.0,https://untappd.com/Eris_Brewery_And_Cider_House,10
Season of Confusion,Saison / Farmhouse Ale,6.7,,3.71,128.0,https://untappd.com/Eris_Brewery_And_Cider_House,11
Reverend Loveshade,Porter - American,5.8,,3.69,118.0,https://untappd.com/Eris_Brewery_And_Cider_House,12
Snow Phoenix,Pale Wheat Ale - American,7.4,,3.76,124.0,https://untappd.com/Eris_Brewery_And_Cider_House,13
Self Portrait,English Bitter,5.5,,3.58,110.0,https://untappd.com/Eris_Brewery_And_Cider_House,14
Boomtime,Cider - Dry,6.2,,3.79,108.0,https://untappd.com/Eris_Brewery_And_Cider_House,15
It's Tricky,Cider - Other,5.0,,3.8,96.0,https://untappd.com/Eris_Brewery_And_Cider_House,16
Mangorillo,Cider - Other,6.2,,3.73,99.0,https://untappd.com/Eris_Brewery_And_Cider_House,17
Chai Dar,Cider - Other,6.2,,3.84,79.0,https://untappd.com/Eris_Brewery_And_Cider_House,18
Snarky Haiku,IPA - American,6.0,,3.69,74.0,https://untappd.com/Eris_Brewery_And_Cider_House,19
Chaosopher,Cider - Other,5.4,,3.89,61.0,https://untappd.com/Eris_Brewery_And_Cider_House,20
Dys Pear,Perry,6.2,,3.67,49.0,https://untappd.com/Eris_Brewery_And_Cider_House,21
Fly the Wheat,Pale Wheat Ale - American,5.0,,3.37,48.0,https://untappd.com/Eris_Brewery_And_Cider_House,22
Street Walker,Cider - Other,5.6,,3.73,31.0,https://untappd.com/Eris_Brewery_And_Cider_House,23
Delicate Flower,Cider - Other,6.2,,3.76,30.0,https://untappd.com/Eris_Brewery_And_Cider_House,24
Pesher the Gardener,Traditional Ale,5.8,,3.52,27.0,https://untappd.com/Eris_Brewery_And_Cider_House,25
Judgmental Dick,IPA - Imperial / Double,8.2,88.0,3.85,1585.0,https://untappd.com/ESBC,1
Persephone,Fruit Beer,5.2,15.0,3.62,1136.0,https://untappd.com/ESBC,2
Valleaudated,Stout - Milk / Sweet,5.0,32.0,3.99,1025.0,https://untappd.com/ESBC,3
Exit Strategy,Pale Ale - American,5.5,41.0,3.76,976.0,https://untappd.com/ESBC,4
Dougan's Brown,Brown Ale - English,5.0,25.0,3.66,648.0,https://untappd.com/ESBC,5
Rue Dauphine,Saison / Farmhouse Ale,5.3,26.0,3.65,654.0,https://untappd.com/ESBC,6
Posthumulus - Forest Park IPA,IPA - American,7.2,55.0,3.73,593.0,https://untappd.com/ESBC,7
Scotsquatch,Scottish Ale,5.8,27.0,3.73,549.0,https://untappd.com/ESBC,8
Apologize,Witbier,5.1,15.0,3.66,482.0,https://untappd.com/ESBC,9
Rufus,Porter - Other,6.7,34.0,3.78,457.0,https://untappd.com/ESBC,10
Knoblocked Out Blonde Ale,Blonde Ale,4.9,21.0,3.5,440.0,https://untappd.com/ESBC,11
Nobody Reads the Copy,Extra Special / Strong Bitter,5.5,,3.69,402.0,https://untappd.com/ESBC,12
Mittens... With Grip,Porter - Other,5.7,,3.88,259.0,https://untappd.com/ESBC,13
WhaddaChooch,Belgian Dubbel,8.3,18.0,3.71,179.0,https://untappd.com/ESBC,14
Pink Laces,Saison / Farmhouse Ale,5.3,22.0,3.63,171.0,https://untappd.com/ESBC,15
Soulless Ginger,Red Ale - Irish,6.5,,3.68,156.0,https://untappd.com/ESBC,16
Gershwin,Stout - Oatmeal,6.5,35.0,3.84,102.0,https://untappd.com/ESBC,17
Code Name: Duchess,Brown Ale - Other,5.3,,3.63,110.0,https://untappd.com/ESBC,18
Strawberry Shortcake Wit,Fruit Beer,5.4,,3.4,102.0,https://untappd.com/ESBC,19
JuneBug Blackberry Blonde,Fruit Beer,5.2,,3.62,88.0,https://untappd.com/ESBC,20
All Bizness,Pale Wheat Ale - American,5.4,23.0,3.59,88.0,https://untappd.com/ESBC,21
The Architect,Golden Ale,5.8,,3.75,79.0,https://untappd.com/ESBC,22
You're Not My Supervisor,Pale Ale - American,5.5,35.0,3.75,83.0,https://untappd.com/ESBC,23
Driveway,IPA - American,6.8,,3.7,79.0,https://untappd.com/ESBC,24
Pantry Pale Ale,Pale Ale - American,5.4,38.0,3.7,71.0,https://untappd.com/ESBC,25
WPA (Wildflower Pale Ale),Pale Ale - American,5.6,55.0,3.65,6461.0,https://untappd.com/ForbiddenRoot,1
Sublime Ginger,Spiced / Herbed Beer,3.8,14.0,3.55,4716.0,https://untappd.com/ForbiddenRoot,2
Snoochie Boochies,IPA - Imperial / Double,8.0,,4.21,3042.0,https://untappd.com/ForbiddenRoot,3
Money On My Rind,Witbier,5.0,9.0,3.49,3696.0,https://untappd.com/ForbiddenRoot,4
Forbidden Root,Root Beer,5.5,7.0,3.22,3152.0,https://untappd.com/ForbiddenRoot,5
Strawberry Basil Hefeweizen,Hefeweizen,5.0,,3.72,2747.0,https://untappd.com/ForbiddenRoot,6
Radio Swan,IPA - Rye,6.4,,4.2,2258.0,https://untappd.com/ForbiddenRoot,7
Ghost Tropic,IPA - Imperial / Double,8.0,,4.16,1490.0,https://untappd.com/ForbiddenRoot,8
Shady Character,Porter - Other,6.7,,3.43,1451.0,https://untappd.com/ForbiddenRoot,9
Atomic Child,IPA - New England,7.2,,4.11,1323.0,https://untappd.com/ForbiddenRoot,10
Heavy Petal (Divine Mud Series),Stout - Imperial / Double,9.2,,3.79,1294.0,https://untappd.com/ForbiddenRoot,11
Sparkling Rosé Ale,Bière de Champagne / Bière Brut,11.5,,3.6,1138.0,https://untappd.com/ForbiddenRoot,12
TORO!,IPA - Triple,10.0,,4.16,1074.0,https://untappd.com/ForbiddenRoot,13
Night Moth,IPA - New England,7.2,,4.02,1076.0,https://untappd.com/ForbiddenRoot,14
Snooze Juice,Pale Ale - American,5.3,,3.97,983.0,https://untappd.com/ForbiddenRoot,15
Keine Krümel,Stout - Milk / Sweet,9.6,,4.02,869.0,https://untappd.com/ForbiddenRoot,16
Cherrytree Amaro Ale,Old Ale,9.2,,3.69,822.0,https://untappd.com/ForbiddenRoot,17
Jacob IPA,IPA - American,6.3,60.0,3.86,676.0,https://untappd.com/ForbiddenRoot,18
Green Eyes,Blonde Ale,6.6,,3.79,644.0,https://untappd.com/ForbiddenRoot,19
Fernetic,Dark Ale,8.4,,3.59,598.0,https://untappd.com/ForbiddenRoot,20
Fig Dubbel,Belgian Dubbel,7.1,,3.68,580.0,https://untappd.com/ForbiddenRoot,21
Hay Fever,Saison / Farmhouse Ale,5.9,,3.63,564.0,https://untappd.com/ForbiddenRoot,22
Köld & Wet,Kölsch,5.0,,3.51,525.0,https://untappd.com/ForbiddenRoot,23
Stay Lit,IPA - American,6.5,,4.31,493.0,https://untappd.com/ForbiddenRoot,24
Double Tiger Palm,IPA - Imperial / Double,8.0,,4.05,467.0,https://untappd.com/ForbiddenRoot,25
Hardcore Chimera,IPA - Imperial / Double,9.0,80.0,3.87,36465.0,https://untappd.com/finchbeer,1
Fascist Pig,Red Ale - Imperial / Double,8.0,72.0,3.56,20901.0,https://untappd.com/finchbeer,2
Tacocat,Sour - Ale,5.0,10.0,3.54,5229.0,https://untappd.com/finchbeer,3
Skull Hammer,IPA - Imperial / Double,8.0,99.0,3.73,4822.0,https://untappd.com/finchbeer,4
Sungasm,Pale Ale - Belgian,4.5,40.0,3.5,4077.0,https://untappd.com/finchbeer,5
Plumage India Pale Ale,IPA - American,6.5,55.0,3.58,2546.0,https://untappd.com/finchbeer,6
Sloth Overlord,Stout - Oatmeal,6.0,33.0,3.7,1777.0,https://untappd.com/finchbeer,7
Big Pond,Blonde Ale,5.0,20.0,3.33,828.0,https://untappd.com/finchbeer,8
Mane Man,Brown Ale - American,6.0,40.0,3.53,253.0,https://untappd.com/finchbeer,9
Turtles All the Way Down,Sour - Ale,5.2,20.0,3.85,57.0,https://untappd.com/finchbeer,10
Deep Soul: Vol. 1 Norteno,Porter - Imperial / Double,9.5,40.0,3.59,14.0,https://untappd.com/finchbeer,11
Sloth Overlord (on Nitro!),Stout - Oatmeal,6.0,33.0,3.88,10.0,https://untappd.com/finchbeer,12
Fernet Barrel-Aged Sloth Overlord,Stout - Oatmeal,,,,5.0,https://untappd.com/finchbeer,13
Batch 1000,Belgian Strong Golden Ale,9.5,,,6.0,https://untappd.com/finchbeer,14
Hypothesis Darwins Bird,Saison / Farmhouse Ale,6.5,25.0,,5.0,https://untappd.com/finchbeer,15
Oatmeal Stout,Stout - Oatmeal,6.0,33.0,,6.0,https://untappd.com/finchbeer,16
Floor Inventory,American Wild Ale,6.5,4.0,,2.0,https://untappd.com/finchbeer,17
Hopothesis IPA,IPA - American,,,,0.0,https://untappd.com/finchbeer,18
Boltneck,Stout - Other,6.8,55.0,3.64,177.0,https://untappd.com/flapjackbrewery,1
Fantasmo,Cream Ale,6.0,20.0,3.75,153.0,https://untappd.com/flapjackbrewery,2
Pancake Face,Brown Ale - American,6.6,48.0,3.69,83.0,https://untappd.com/flapjackbrewery,3
DREAMCRUSHER IN A HOODY,IPA - Rye,7.5,63.0,3.83,70.0,https://untappd.com/flapjackbrewery,4
Brumstache Nitro Stout,Stout - American,6.8,55.0,3.66,76.0,https://untappd.com/flapjackbrewery,5
Gabba Ghoul,Saison / Farmhouse Ale,6.3,26.0,3.39,62.0,https://untappd.com/flapjackbrewery,6
Negativity Spreader Imperial IPA,IPA - Imperial / Double,9.15,95.0,3.82,54.0,https://untappd.com/flapjackbrewery,7
Ticktock Kytell,IPA - American,7.5,50.0,3.78,59.0,https://untappd.com/flapjackbrewery,8
Mia Mela,Lager - Amber,5.75,20.0,3.63,50.0,https://untappd.com/flapjackbrewery,9
Quarter Inch & Rising,Pale Ale - American,5.6,45.0,3.53,49.0,https://untappd.com/flapjackbrewery,10
Bierwynsteiner Oktoberfest,Märzen,5.5,22.0,3.74,52.0,https://untappd.com/flapjackbrewery,11
Death Wishkey Dick!,Stout - Imperial / Double,10.0,67.0,3.94,48.0,https://untappd.com/flapjackbrewery,12
22-Skadu Hair Metal Rivival Mosaic,Blonde Ale,4.6,26.0,3.57,46.0,https://untappd.com/flapjackbrewery,13
The He-Lee-Oh,Pale Ale - American,4.6,59.0,3.5,46.0,https://untappd.com/flapjackbrewery,14
Payup Bux-Ton!,Blonde Ale - Belgian Blonde / Golden,6.5,22.0,3.64,39.0,https://untappd.com/flapjackbrewery,15
Beers Eats Beets,IPA - Imperial / Double,8.0,90.0,3.65,30.0,https://untappd.com/flapjackbrewery,16
Beerwyn Common,California Common,5.9,35.0,3.52,35.0,https://untappd.com/flapjackbrewery,17
PIG,Belgian Dubbel,7.4,23.0,3.54,35.0,https://untappd.com/flapjackbrewery,18
SMaSHione Cascade Harvest Ale,Pale Ale - American,4.7,38.0,3.53,30.0,https://untappd.com/flapjackbrewery,19
I'm Wit You!! Belgium Wit,Witbier,5.0,13.0,3.37,24.0,https://untappd.com/flapjackbrewery,20
Forehead Teeth,IPA - American,7.0,80.0,3.7,24.0,https://untappd.com/flapjackbrewery,21
Toolshed Memories Kentucky Common,Other,4.8,29.0,3.61,23.0,https://untappd.com/flapjackbrewery,22
Raspbeery Tart Wheat,Fruit Beer,3.5,7.0,3.67,25.0,https://untappd.com/flapjackbrewery,23
Station Wagon Jumper,Kölsch,5.3,30.0,3.26,24.0,https://untappd.com/flapjackbrewery,24
GriMoSo Tabletop Table Beer,Table Beer,4.5,39.0,3.29,23.0,https://untappd.com/flapjackbrewery,25
Pullman Brown,Brown Ale - English,6.3,27.0,3.57,1864.0,https://untappd.com/FlossmoorBrewCo,1
Rail Hopper IPA,IPA - American,6.6,85.0,3.59,1594.0,https://untappd.com/FlossmoorBrewCo,2
Panama Limited Red Ale,Red Ale - American Amber / Red,6.5,65.0,3.47,1302.0,https://untappd.com/FlossmoorBrewCo,3
BA Shadow of the Moon,Stout - Imperial / Double,8.7,86.0,4.04,1056.0,https://untappd.com/FlossmoorBrewCo,4
Station Master American Wheat,Pale Wheat Ale - American,5.3,27.0,3.31,768.0,https://untappd.com/FlossmoorBrewCo,5
Gandy Dancer Honey Lager,Lager - American Light,5.3,29.0,3.43,743.0,https://untappd.com/FlossmoorBrewCo,6
Shadow of the Moon,Stout - Imperial Oatmeal,8.6,89.0,3.81,779.0,https://untappd.com/FlossmoorBrewCo,7
Wooden Hell,Barleywine - American,,,4.29,216.0,https://untappd.com/FlossmoorBrewCo,8
Zephyr Golden Lager,Lager - American Light,4.7,12.0,3.35,223.0,https://untappd.com/FlossmoorBrewCo,9
Wooden Hell 2.0,Barleywine - American,9.1,,4.25,221.0,https://untappd.com/FlossmoorBrewCo,10
Lighten Up Hefe,Hefeweizen,5.1,15.0,3.72,192.0,https://untappd.com/FlossmoorBrewCo,11
Chessie Fruit Beer,Fruit Beer,5.2,16.0,3.57,193.0,https://untappd.com/FlossmoorBrewCo,12
One Way Ticket,Belgian Strong Golden Ale,7.0,17.0,3.54,178.0,https://untappd.com/FlossmoorBrewCo,13
Glasgow Piper,Scottish Ale,7.4,20.0,3.67,175.0,https://untappd.com/FlossmoorBrewCo,14
Oktobertrain,Märzen,6.0,27.0,3.7,166.0,https://untappd.com/FlossmoorBrewCo,15
Last Pipe APA,Pale Ale - American,5.4,35.0,3.41,189.0,https://untappd.com/FlossmoorBrewCo,16
Disco Wagon #1,Sour - Ale,7.0,,3.73,173.0,https://untappd.com/FlossmoorBrewCo,17
Sheol Barleywine,Barleywine - American,9.1,81.0,3.61,164.0,https://untappd.com/FlossmoorBrewCo,18
Maquinista 2xIPA,IPA - Imperial / Double,8.7,103.0,3.74,150.0,https://untappd.com/FlossmoorBrewCo,19
Disco Wagon #2,Sour - Ale,6.8,,3.67,154.0,https://untappd.com/FlossmoorBrewCo,20
